snippet,price change,News Sent.
"When you get a flash of inspiration away from your desk, have your smartphone convert your spoken words into text files for later use In exchange for a bigger file size, certain digital audio formats provide better sound quality than others In How to Murder Your Life and All the Lives I Want, Cat Marnell and Alana Massey till the raw ground of the personal The GTI strikes an excellent balance between performance and practicality It was the original hot hatchback and remains the one to beat Some say autonomous vehicles should have common technology before they hit the road, but there is also a strong case for independent approaches On the Oscars broadcast, the message will be working together to overcome challenges But these days, can even invoking unity be a risk for a brand System software updates  and upgrade problems  are not a Windowsonly issue Apple upgrades have caused disruptions for Mac users A writer seeking solitude in a small town finds himself developing a deep and unlikely bond with his elderly neighbor",pos,neg
"The recent failure of Kraft Heinzs bid for Unilever demonstrated the quandaries that large corporations could face as national barriers rise The Dutch writer and illustrator was known for childrens books depicting a sparely drawn round white rabbit who gained a worldwide following Timothy Polin reminds us to study Mark Zuckerberg says he wants to help the news media Heres what he needs to do Brannland Ciders have arrived in America, with versions ranging from winey sweet to fizzy dry With so many choices available, shopping for earphones can be daunting A headphone editor suggests buying two cheaper pairs suited to different needs Millions who never visited the Waldorf owe him a debt, The New York Times wrote in , upon Oscar Tschirkys death Mr Tschirky, a Swiss immigrant who became known as Oscar of the Waldorf, is credited with creating this piece of Americana i",neg,neg
"South Korea grows tired of the power of its biggest companies, but critics worry that the tight links between business and politics will survive These programs have gotten much better, and are now selling added, and perhaps unnecessary, features Whats next Tax reviews over cocktails After a turbulent summer, the NBAs newest villain is finding peace and building an empire among the Bay Areas techies The Emperor of Chaos spirals into aggrievement and denounces journalists as the enemy of the American people even as he praises Putin In Almost Complete Poems, his latest attempt to earn the title poet, Stanley Moss reflects on his life, talents and quest for spiritual strength Fitbits and Apple Watches and the like may have their uses, but they dont appear to be effective in weight loss Drakes complaint about the Grammys calling his song rap recalls other arguments about how to classify performers and shows",pos,neg
Sales and streaming bumps after the Super Bowl and Grammys show that screen time still matters in a business thats been changing at lightning speed,neg,neg
"Lois Dodds semiabstract landscape paintings, Minnie Evanss plantfestooned faces, Ken Okiishis iPhone photographs turned video, and more Beekeeping on an industrial scale is central to American agriculture, and colony collapse has proved to be a severe test The social network offers a simple way to sync friends birthdays and other events to your regular datebook app Based on the first novel in Steinbecks Dust Bowl trilogy, this is a traditional historical drama with stale boilerplate dialogue Mr Franco stars and directs",neg,neg
"Wednesday The high cost of housing, the states aging dams, and a glimpse of Los Angeless lowrider subculture What happens to food scraps after the city takes them Soon a large fraction will wind up on Long Island, where Charles Vigliotti hopes to turn them into profit The chip giant is ending its support of the fairs and sponsoring newer events like homemade engineering contests Critics say the traditional fairs are as vital as ever A growing number of restaurants, from casual to upscale, are riding the wave of an eat local movement Over the last four decades, Don Winslow has seen photojournalism go from an envied profession to just another budget line to be cut, resulting in an economic and philosophical devaluation of the image No ads on TiVo is a timesaver, and its interface is better than a cable box, James Poniewozik says",pos,neg
"Readers share the stories behind the symbol of their love Major banks are unveiling teller machines across the country that customers can gain access to with their phones But the technology raises new security issues The technology giant said it would introduce its first two shows this spring Others, including scripted dramas, are in the pipeline Apples browser for its Mac and iOS operating systems has handy controls for making your online reading experience more comfortable The circus, which closed and filed for bankruptcy last year, was sold for  million and will reopen in time for its th anniversary Consumers have felt liberated from traditional packages of media, music and retail services, but what theyve really done is trade one bundle for another The surprising acquisition of Fortress Investment Group highlights the immense ambitions of SoftBanks brash founder, Masayoshi Son",neg,neg
"Different kinds of light can either lull you to sleep or make you more alert and focused Once dominant, American fastfood chains in China are now looking for answers as they face tougher competition at the high and low ends of the market The first hints that the phones of nutrition policy makers were infected were strange messages from unknown contacts On the publics dime, the first family is costing a pretty penny Its curious behavior considering the presidents  complaints about the Obamas The policies of the Trump administration have made more rankandfile tech employees are willing to talk about  and participate in  politics Deal makers like Jack Ma have promised to make big investments and create plentiful jobs in the United States Real, or truthful hyperbole President Trump has abandoned the Obama administrations name for the fight against ISIS But he shouldnt abandon the underlying strategy",pos,neg
"Recent versions of Apples mobile operating system let you archive a voice mail message on your iPhone as an audio file For the final installment of App Smart, a look at apps that have true staying power, either by being fabulously useful, well designed or best in class To get the very best people in the world, tech companies must look beyond American shores Apple is traditionally quiet about its hardware updates in the works, but keep an eye on the companys product announcement event The rap and RB categories have been mishandled for years by the Recording Academy, which overlooks innovation and confuses genres",pos,neg
"The administration said a judges order blocking the ban endangers national security Opponents of the ban said it is a threat to the rule of law In a court filing, nearly  technology companies cited the tremendous impact of immigrants on the United States in opposing the Trump immigration ban In a Twitter post, President Trump rejected reports of surveys showing that a majority of Americans oppose his ban on travel from seven countries Heres what you need to know to start your day",neg,neg
"The company has quickly become a player in the industry, as a new ad for Frank Oceans Blonde highlights, by attracting independent artists who like to collaborate Trump could push Beijing into a defensive crouch Heres what you need to know to start your day",pos,neg
"The fate of the republic may hinge on how much the president emulates Andrew Jackson The company behind the popular disappearingmessage app Snapchat is offering three types of shares, and outsiders will get no voting rights Laura Gentile, who has numerous health problems of her own, has struggled to make ends meet while caring for her two adult children, who both have mental illnesses She is an actress on stage and screen, and he is a director of a hedge fund They got engaged while applepicking",neg,neg
"The company faces slowing iPhone sales growth and uncertain relations with the new president But revenue is up, and app sales and music are taking off Timothy D Cook said the iPhone maker hoped to double its services business in the next four years, but it will be harder to predict how to deal with the Trump administration The vaunted Silicon Valley venture capital firm added some younger executives to its top management ranks Heres what you need to know to start your day Lens smudges and outdated software can affect the look of your photos, but replacing a damaged camera may be the ultimate fix A partnership with HR Block shows IBMs strategy for artificial intelligence Watson will be a smart assistant tailored for specific industries This dish of savory, sweettart tomato sauce folded around softscrambled eggs is a taste of home The Mac operating system often tucks an unused scroll bar out of sight, but that can be changed in the settings",pos,neg
"A rebuilt West Village speakeasy is still lined with literary references, but the food is more ambitious and the scruffy charm has fled A popup puts down roots, McDonalds tries a different approach, and other restaurant news Heres what you need to know to start your day Whispered questions among business leaders over the weekend produced no clear consensus on what to say about the President Trumps immigration order in public President Trumps new immigration policy has support among a broad and deep swath of the electorate that is anxious about terrorism The reaction from major American companies to President Trumps order has ranged from silence to outrage President Trump has fired the acting attorney general, turning the confirmation of his nominee for the post into a referendum on the presidents immigration order",neg,neg
"Monday Thousands gather at airports, the Screen Actors Guild Awards, and an anniversary for Charlie Chaplin Criminals who spam never stop trying to get your personal information After revenue declines, Apples results  the first since the release of the iPhone   may show an increase Fed officials will meet for the first policymaking session of the year",pos,neg
"Tech companies, which have embraced globalization, reacted more forcefully to the presidents immigration order than counterparts in other industries Coryell, the longtime coach in San Diego, was one of the most important figures in transforming the NFL into a passfirst league Tech executives were remarkably quiet during the first week of the Trump administration And then their employees made silence impossible",neg,neg
"The economic expansion of only  percent in  could bolster the case for infrastructure spending but complicate the presidents plans A proposed  percent tax could raise the price of heavily imported goods like avocados, while other items produced mainly in the United States could cost less Democrats, religious groups, business leaders, academics and others assailed the presidents order as inhumane and discriminatory, while Republicans welcomed it",neg,neg
"In an industry that lives and dies by numbers, crossing the threshold was enough to give even the most hardened skeptic reason to smile The fifthgeneration CRV is no warmedover refresh It looks classy and rides easy Go ahead and pay the extra for the hightech safety features Apple has many adapters for charging the laptops battery, so be sure to get the one designed for your model Microsoft reported a quarterly profit of  billion, or  cents a share, compared with  billion, or  cents a share, a year earlier While other tech companies rise and fall with consumer tastes, Googles parent has been consistent in generating huge earnings The real estate titan who built New York Citys tallest residential tower reflects on the current market and the Trump presidency A family draws solace from an extra year of their toddlers life",pos,neg
"The wildly popular home assistant offers a vision of an automated future  one that Amazon itself is poised to dominate Advocates of a new law that aims to make it easier for businesses to raise capital worry whether investors are getting the information they need Food entrepreneurs vie to defy the odds and make it big with creative concoctions at the Winter Fancy Food Show The company apparently plans to issue shares with no voting rights, another sign of how the balance of power has tilted to tech founders But Snap may have gone too far Undocumented college students face an uncertain future under the Trump administration If a oncebeloved app no longer brings you joy, it may be time to move on Heres how to know when to look for something better and how to take your data with you",pos,neg
"At least one iPhone model has some units with a defective power cell, but other factors like age and temperature can make the battery conk out As a presidential election approaches this spring, even workers in the countrys rust belt are embracing rightwing populism Corporate bosses are meeting with President Trump, hoping to affect policy and worrying that they could become a target of his tirades President Trump told corporate leaders that they could face tariffs if they dont bring back manufacturing jobs, but he is fighting against larger market forces This supremely creamy, barely sweet blue cheese fondue is best served with chilled apples and grapes and crusty cubes of French bread It also comes together in about  minutes",neg,neg
"A countrywide, topdown corporate culture stifles South Korean innovation and may have contributed to the companys problems, critics say Monday A severe storm, tobacco in New York, and the state of our streets Sprint bought a third of the service, which has struggled in a field dominated by streaming giants like Apple Music, Spotify and Pandora",neg,neg
"Ecofriendly, rural properties are drawing travelers who want to work the land and experience a simpler life, if only temporarily Beyond outdoor exploits, Husafell offers a luxury hotel with a new wing of guest rooms that are ideal for family travel To my surprise, in  The Times turned down my offer of the nytcom domain I was told that it would be confused with the internet address of New York Telephone The chip makers technology is at heart of the smartphone revolution But as the companys influence grows, it is gaining unwanted antitrust attention A review of important developments in the tech industry Jenny Vidbel, a former circus trainer, has welcomed horses, pigs and dogs to her New York farm, where she plans to pair animals with children and older adults in a rehabilitative program Visitors respond in varying ways to exhibits at the National Museum of African American History and Culture and the National Portrait Gallery A reader asks about the nowubiquitous cloud Quentin Hardy, The Timess deputy technology editor, considers the question The company said it would form an outside advisory group and focus on quality assurance but offered little insight into the breakdowns that caused it to fail to identify the phones problems The Justice Department will defend President Trump against a lawsuit that claims he is violating the Constitution by allowing his businesses to take money from foreign governments",neg,neg
"Jon Else, the series producer and cinematographer for that civil rights documentary, writes about Henry Hampton, the largerthanlife director with the vision for it Bald eagles have been the emblem of the United States for more than two centuries Now, in some parts of the country, theyre a nuisance Dozens of love stories unfold each day at the Manhattan Marriage Bureau Heres one of them The expressions may be similar, but emoji characters look a bit different across various systems Most smartphones can store a visual history of your travels based on your GPS data, but you can turn it off",neg,neg
"Newer iPhones can convert a voice mail recording into text so you dont have to play it to get it As information on the internet has become centralized in a few companies, it has become much easier for countries to limit access to that data The chant is on a new track, called Tiny Hands, the singer created for the womens march in Washington after Donald Trumps inauguration Humor and the breaking of the fourth wall helped and, as Ryan Reynolds said, Its like a weird odyssey that grew out of some kind of vision board",pos,neg
"Three of the topperforming mutual funds for the fourth quarter stuck with stocks much longer than most do That paid off The order from the Cyberspace Administration of China is the clearest sign yet that Beijing is pushing to solidify control over mobile apps Prosecutors have called for the arrest of Jay Y Lee, the de facto head of Samsung, one of the countrys top companies The industrial designers newest take on the JaegerLeCoultre timepiece combines Baccarat crystal and a transparent dial You dont have to be a developer to get a sneak peek at unfinished versions of Windows, but make sure you have the hardware to spare Oculus, a virtual reality company acquired by Facebook, is accused of stealing elements of the technology that went into its headsets Nick Offerman and John Carroll Lynch play the McDonald brothers in a new film about the rise of the fastfood giant and Ray Kroc The trade commission said Qualcomm used its dominant position as a supplier of phone chips to impose onerous supply and licensing terms Glory may be a big goal for the morning, but it is attainable These nourishing muffins are packed with vegetables, fruit, nuts and coconut to keep everyone singing your praises well past breakfast A bit of spice, brown sugar and wholewheat flou Liu He, the top economic adviser to President Xi Jinping, has argued for more open markets But his agenda could be overwhelmed by fears of fallout from a trade war App stores backed by giant corporations have created choke points for the internet, which governments are now exploiting",neg,pos
"From the s to around , eight blocks of Lower Manhattan were known as Typewriter Row Microsoft, Facebook, Google and Amazon used their PACs to support Republican Congressional candidates more than Democratic ones in  The belle of South Carolina, with its cobblestone streets and complex history, has become a cultural hotbed and gastromagnet The musicians are providing the music for the part, hour documentary that will begin in September on PBS Three women who work at the Aldrich Contemporary Art Museum in Ridgefield, Conn, enjoy a meal at a popup restaurant in the Flatiron district Those expressive graphic characters arent just for mobile gadgets, and you can work them into documents on your Mac or PC",pos,neg
"The Pay Pal founder and Trump fan, interviewed by Maureen Dowd, prefers Star Wars to Star Trek and is in favor of Californias seceding The S does something more than just offer safety and a Swedish vibe It competes against the established luxury brands for the first time The rock band, which coproduced much of Miley Cyruss latest album, has a new one of its own, Oczy Mlody Our guide to pop and rock shows and the best of live jazz",pos,neg
"Masayoshi Son has pledged to create jobs, but a small group of former Deutsche Bank executives are looking beyond just tech startups for investing the mammoth fund Should it be a companys responsibility to make social media and other distracting phone apps unworkable when they are used in a moving car The latest version of Apples operating system has a feature that allows the computer to automatically delete certain files when space gets tight A growing roster of cool cafes, coffee shops, bakeries and bars has unexpectedly bloomed in the transforming PetitePatrie neighborhood",neg,neg
"After a trip to sunny Miami raised eyebrows, the Giants receivers landed with a thud in chilly Green Bay As women have cut back on shampooing, stylists and dermatologists are seeing clients with scalp problems David Poole is playing games with us Just because its public television does not mean all the shows are free, but you can stream and view content in many ways The Santa Barbara, Calif, company has managed to compete with industry giants for  years But it faces new challenges from Amazon and Google",neg,neg
"One of the most hyped technologies of  has a way to go before it becomes mainstream, with product sales held back by high costs, ergonomic issues and other factors For decades, dominance in the technology industry was based on software or hardware Now it is increasingly based on who owns the best data Ms Streep was presented with the Cecil B DeMille Award for lifetime achievement at the  Golden Globes Ms Davis introduced her Heres what you need to know to start your day Mark Romanek, best known for directing music videos, has snapped his friends for years now, hes showing those images for the first time at Colette The choice of a Wall Street dealmaker to head the agency raises questions about enforcement, Peter J Henning writes in the White Collar Watch column",pos,neg
"Donald Trump only thought he got rid of her The legacy of the war still shapes America, even if most of us are too young to remember it The move came after a November court ruling found the professional networking service in violation of Russias internet laws Owners are increasingly interested in their pets intelligence, giving researchers eager recruits in the relatively new field of canine cognition Medium got smaller, and the annual consumer electronics show landed with a thud",pos,neg
"The files you have stored on Apples iCloud servers can be saved and stored on your computer The move came after company and Chinese officials were interviewed for an article about perks for the worlds biggest iPhone plant, in Zhengzhou Apple has taken down news apps created by The New York Times from its app store in China, following a request from the local authorities A private equity investment in the music royalty collector Sesac has a steady outlook A highly subjective guide to cinemas in the city that have raised the bar by serving moviegoers food and cocktails at their seats The states new law bars drivers from even holding mobile devices, but safety experts say that still might not be enough Ford Motor is announcing it will incorporate Amazons Alexa into its vehicles, one of many efforts by automakers to improve voicerecognition systems The company is in the middle of a push to get Alexa, its voiceactivated assistant, in cars, appliance and more It looks like a giant play for data The new songs that caught our pop critics attention this week, from Elliott Smiths rediscovered track to the Flaming Lips latest collaboration with Miley Cyrus Macys and Sears have recently announced numerous closings, reflecting a climate in which online and discount retailers have outmaneuvered them Most modern browsers include a tool to save your website passwords, but be aware of potential security risks",neg,neg
"Apples desktop operating system includes software to create new tints for desktop folders, but you can also jazz them up with apps and new icons The company is aiming to create a lowercost alternative to cable bundles A good way to improve a sales powerhouse is to add more power With a turbocharged engine, the  Exclaim model makes the boxy Soul more satisfying Heres what you need to know to start your day Ottawa gears up for its th birthday bash this year, with exhibits, galleries and a thriving food scene The nomination of a deal maker to the post indicates that Donald J Trumps administration is likely to emphasize helping companies raise capital rather than tighten regulations The rappers very public upheaval, amid high productivity, has him facing new scrutiny",pos,neg
"Heres what you need to know to start your day Its not that men were in any way denied a viewing, but Billie Piper, Glenda Jackson, Sophie Melville and others shined Heres what you need to know to start your day The technology giant said it was complying with a request from Chinese authorities Apps from other international publications were still available Falling somewhere between a grain bowl and a warm grain salad, this colorful dish is substantial enough to be a meatless main course, or it makes a hearty side dish to simple roasted meat or fish You can use whatever kind of squash you like here, Heres what you need to know to start your day After a maker of surveillance software was hacked, its leaked documents shed light on a shadowy global industry that has turned email theft into a terrifying  and lucrative  political weapon  Giant tech companies are usually challenged by startups But with no obvious upstart competitors, it may be governments that pose the biggest threat A look at the trends that will matter at this weeks International Consumer Electronics Show in Las Vegas Ultra HD TV, smart home and drones",neg,neg
"Pearl Automations staff learned design and teamwork at Apple The workers want to forget about their old employers culture of secrecy Tuesday A push to house the homeless in Sacramento, USC rallies past Penn State, and a culprit remains on the loose after the Hollywood sign prank Welcome to the annual DealBook closing dinner at the Trump International Hotel, time to toast and roast the years deal makers and to look ahead",neg,neg
"For a SoulCycle instructor, its no shimmer, no blush, but a hair routine that is complicated enough to have its own YouTube video At Pearl Automation, former Apple employees are blending their old employers high quality standards with less paranoia and more openness Heres what you need to know to start your day What can we expect in  More mergers, difficulties for American tech giants in Europe and maybe even some unexpected deals",neg,neg
"In Against Empathy, Paul Bloom argues that we shouldnt feel so much Our guide to cultural events in New York City for families with children and teenagers Readers respond The owner of Tavern  by David Burke, on why he has , cookbooks and more art than he can display A dish of farro, roasted winter squash and feta can be a meatless main course or hearty side dish The Haggler looks back on  and finds a long list of companies behaving badly Taking a moment to consider the reasons New Yorkers may feel less terrible about the year that was and whats ahead Rich, tasty and somewhat virtuous, morning glory muffins are a fine January treat I have done it and I recommend it Cutting out all added sweeteners for  days can permanently and pleasantly improve eating habits AMP, a method of loading of mobile web pages more quickly, has raised concern among small publishers worried they are losing control of their content Many of Silicon Valleys largest companies face a growing list of regulatory challenges  and potentially large fines  in Europe this coming year",pos,neg
"The expat experience offered simple pleasures  buying bread at the market, boisterous bowling  and, after terrorist attacks, heartbreak as well Follow these tips to improve the maintenance of your passwords, devices and tech infrastructure Also, shop smarter and reduce waste in  Texts have become so ingrained that apps have borrowed the chat format for storytelling, news or gaming Heres what you need to know to start your day A hidden bounty of benefits for Foxconns plant in Zhengzhou, the worlds biggest iPhone factory, is central to the production of Apples most profitable product About half of all iPhones are made in a facility in China that can churn out , devices a day with the help of over , employees Heres how a phone made there can end up in your hands Amman is often a pit stop on the way to Petra, but there are enough old and new flavors to keep visitors satisfied for a weekend Heres what you need to know to start your day The updates are modest, but that is OK for a vehicle that Acura calls the bestselling premium threerow crossover in history The films Fifty Shades Darker, Logan, The Circle and Snatched have notable previews The National Portrait Gallery, which is displaying a series of such pictures, will soon show a  studio photograph of a selfconfident something Donald J Trump Holland Cotter, our cochief art critic, singles out some of the major paintings  hits and misses  featuring presidents past Arkansas investigators are seeking access to what may have been recorded on the electronic personal assistant Heres what you need to know to start your day",pos,neg
"The program, put widely into effect after , has not been used since  as tactics considered better at flagging suspicious people were developed The sodashop signage and dcor at the Ridgewood, Queens, business, which started in , have remained the same Its the food selection that has been updated A deep postseason run will take a healthy lineup, top efforts from a few rookies and luck on the road  but the Giants have to get into the playoffs first While companies like Apple now dominate smartphones, an earlier generation of phone makers like Nokia developed some of the technology Heres what you need to know to start your day The Serras Hotel provides an oasis in the heart of Barcelonas tourist bustle and has quickly become home base for intheknow visitors to the city The iPhone maker is engaged in a testy licensing fight over old Nokia patents Now the companies have taken their fight to courts all over the world In Hendersonville, Muslims are so scarce that few people seem to know any A way of life imported from Denmark extols wooden bowls, cuddling, old shoes and linedried laundry, among many other wholesome items and behaviors Its an Old World culinary practice that has been all but forgotten by American Jews Lets bring it back Desperate towns have turned to private equity firms to manage their waterworks The deals bring muchneeded upgrades, but can carry hefty price tags Corporate boards and executives are likely to use much of the cash to acquire businesses in the United States, to buy back their own stock or to pay down debt Players have embraced Mona Nemmers plans for individualized diets locally and organically sourced foods and compulsory four meals a day In their probing, sardonic commentary on Silicon Valleys broken promises, artists have begun to sound an alarm that we might not be ready to hear",pos,pos
"Beijing and Shanghai banned Uberlike services from hiring outoftown drivers, as even technologydriven firms rely on cheap labor from the countryside Julia Moskin went deep to find the best way to transform eggs, milk and sugar into something special Wont you give it a try The web is littered with phishing lures and malicious software aimed at infecting your computer, but modern browsers can stop some infections from spreading Heres what you need to know to start your day Despite the success of Bernie Sanders, the party has actually become less receptive to populism In , the industrys evolution and embrace of streaming has encouraged listeners curiosity as artists have become experimental and adventurous Apple executives Jimmy Iovine and Larry Jackson discuss its place in the music ecosystem and how it has built a onestop shop for the streaming age OpEd columnists participate in a virtual Secret Santa ",pos,neg
"The charges come amid growing tension between the social media company and Europes policy makers over how it dominates much of the regions digital world Tuesday Seeking a reckoning over sterilization practices, a defense fund for immigrants in Los Angeles, and a look back a woman who lived in a tree With its endorsement of worldly comforts, Wat Dhammakaya, the largest temple in Thailand, has attracted growing numbers while unsettling the government and Buddhist leaders Heres what you need to know to start your day Mr Fassbender plays a convict who experiences the actions of his assassin ancestor in this timebending film based on the video game of the same name When the chef Daniel Rose was growing up, his mother would make potato pancakes the first and the last three nights of Hanukkah These latkes are inspired by the French classic pommes Darphin, but the addition of onions puts them in a category all This vanilla apple compote is the perfect accompaniment to a hrefhttpscookingnytimescomrecipesfrenchpotatopancakesFrench potato pancakesa",neg,neg
"Will scaleddown versions of adult classics entice children to read the original when they grow up  or not Los Angeless strip malls have long been strongholds of splendid traditional ethnic restaurants Now they are home to ultracreative ones, helmed by daring new chefs",neg,neg
The National Transportation Safety Board asked tech companies to add the locations of grade crossings into digital maps and to provide alerts for drivers,neg,neg
"Both Android and iOS have parental control features and apps to help parents manage their offsprings mobile experience With tough times in the s behind him, the head of Califia Farms has a new idea nut milk and coffees In its final episode of , Saturday Night Live again poked fun at the presidentelect, including his relationship with the Russian president Some publishers are repurposing modern classics, making simplified picture books of them for children and cutting out the Rrated details Heres what you need to know to start your day While biting tweets backfire and fake news abounds, subscriptions are on the rise in what could be journalisms finest hour Heres what you need to know to start your day The chef Daniel Rose of Le Coucou makes pommes Darphin, a large potato pancake, for Hanukkah",pos,neg
"The popular software gives users power to lighten their skin and reshape their faces  a definition of beauty that may not work in other places Rat invasion is an old problem in Paris, and also a new one New methods of poisoning the creatures arent working so well Mr Trump called the group truly amazing and said the attendees were doing a good job Many of the executives brought up topics like immigration and education Photographs by Vincent Tullo of the final season of the Big Apple Circus, which announced in July that it had run out of money Vincent Tullo captured part of the final season of the nonprofit circus, which announced this year that it had run out of money and would not return A collaboration between Martin AshwoodSmith and George Barany He needs a jolt several times a day, and he gives it back to you Its a dangerous codependency",neg,neg
"The presidentelect met with Jeff Bezos of Amazon and Timothy D Cook of Apple, among other tech leaders, in a surprisingly genial gathering Heres what you need to know to start your day Adrian Maldonado was killed after a drug deal at a Bronx housing complex Rumors focused on a spurned lover, but witnesses were reluctant to come forward over fears of reprisals MSCIs social index business grows as big pensions and other investors pour money into funds that focus on more than just corporate balance sheets A male deer who has settled in Jackie Robinson Park in Harlem, a block from a subway entrance, has his new neighbors worried about his safety",neg,neg
"The wide array of available videostreaming devices can be overwhelming, but a bit of research will help you figure out what features you really need With more protein and calcium and less sugar than regular milk, fairlife ultrafiltered milk can help improve an already healthy lifestyle Our writers, editors and critics single out indelible scenes from the past year onstage",neg,neg
"Heres what you need to know to start your day Wednesday Inseason TV shows, the citys best restaurants and New Yorks Golden Globe nominees After ignoring the popularity of smartphones and tablets for years, the Japanese company is finally bringing its heroic plumber to mobile devices The General Services Administration disputed House Democrats on whether Presidentelect Donald J Trump had to sell off his Washington hotel What was the best thing you ate this year From exploding smartphones and hoverboards to fake news on social media, many tech hardware, software and web products suffered embarrassing setbacks But it was not all bleak A news curator based on what friends are reading, an easytoaccess universe of NPR audio, and an upgraded beertracking app are among our top picks",neg,neg
"How Google used artificial intelligence to transform Google Translate, one of its more popular services  and how machine learning is poised to reinvent computing itself Authoritarian governments can change a trusted device into a surveillance tool, but some potential targets have found a simple way to fight back For the second time this year, Wells Fargo has failed to pass a key regulatory test created after the  financial crisis to reduce the threats posed by large banks to the economy",neg,neg
Heres what you need to know to start your day Heres what you need to know at the end of the day Heres what you need to know to start your day Heres what you need to know to start your day The year  brought us the greatest holiday song of all time one that finds beauty in the shabbiness of real life,neg,neg
"You may have been on the losing side of the election, but you are on the right side of history In Torun, Poland, the holiday cookie and its recipes are shrouded in mystery While Washington frets over an ATTTime Warner merger, Silicon Valley giants have taken over the media business The executives meeting with Mr Trump in Manhattan on Wednesday include Elon Musk of Tesla, Timothy D Cook of Apple and Jeff Bezos of Amazon On a variety of issues, like jobs and cash stockpiles outside the United States, technology companies are holding a weak hand against the presidentelect The decision is a signal that the company thinks its selfdriving technology has moved beyond research project status and is ready for commercialization",pos,neg
"The ultimate escape in these disaffected times Behind the financial maneuvering at Hostess, an investigation by The New York Times found a blueprint for how private equity executives have amassed some of the greatest fortunes of the modern era Mark McClain interrupts our train of thought The Walking Dead went into its winter break on Sunday with an exciting episode that felt even more so after the string of mostly forgettable ones that led up to it A Massachusetts startup is part of a new wave of efforts in the United States, Europe and Asia to improve battery technologies as consumers demand more from phones and cars",pos,neg
"Shares of several big banks have surged since election night, but some investors see bigger opportunity in the international markets",neg,neg
"Readers recall the  Mercury launch and the career that followed He leaves behind a breathtaking legacy of service, writes one reader The new tracks that caught our pop critics attention this week, from Ms Swifts surprise song with ZAYN to a new song from At the DriveIn",neg,neg
"The new model has a coddling suspension that mercifully shrugs off rough roads, and the brands new face gives the car a modern look Multifunction printer manufacturers typically include scanner software with their hardware, but the Mac may not need a special program",neg,neg
"Mr Glenn was a symbol of the space age as the first American to orbit Earth, then became a national political figure representing Ohio in the Senate A British dealer is asking  million for a  Ferrari  GTO, potentially the highestever price for a car",neg,neg
"A unanimous court ruled on Tuesday that Samsung may not have to pay  million in damages for copying parts of the iPhones distinctive look Heres what you need to know to start your day Six dessert books push the genre into new territory Heres what you need to know at the end of the day The telecom giant and media behemoth defended their proposed  billion merger in a Senate hearing During the presidential race, Silicon Valley leaders shunned Mr Trump and all he stood for Next week, theyll meet in New York Fake news has become a partisan tool, but people differ widely on their ability to discern what is real and what is fabrication The rise of institutional investment has had an enormous, but mostly hidden, impact on competition In its search for future leaders, the Democratic Party may want to look to California, which has no shortage of rising elected officials Heres what you need to know to start your day Remember gadgets They were wonderful, and now theyre no more The glory days of tech gadgets may be on the decline Theyve been consumed by smartphones Yet, there are reasons to believe in a revival The designer, marking  years since her first runway show in , is the subject of a Lincoln Center Tribute A museum researcher has unearthed a performance of The Glass Menagerie starring Shirley Booth, that will be broadcast on Turner Classic Movies The technology giant has not had a great track record with the companies it acquires The hope is that it has learned from its mistakes The lawsuit that Mr Jordan brought, against a company he accused of using his name, could set a precedent for foreign companies pursuing similar cases in China In this lesson we explore Americas unique system of indirect popular election, in which majority votes at the state level serve as a guide for a final vote of  members of the Electoral College",neg,pos
"Heres what you need to know about the weeks top stories Chinas internet filters block many of Silicon Valleys biggest companies but have done little to stanch a Chinese obsession with its culture David Sax asserts that analog isnt going anywhere, but is, in fact, experiencing a bracing revival And its not just a case of nostalgia From driverless cars and smart robots to drones and computer chess champions, is technology making our lives better Readers react to an article skeptical of the benefits of being in the moment, alluding to Donald Trump, Keats, Archimedes and vulnerable youths With the Geometric Intelligence deal, Uber wants to make major advances in how the computers behind selfdriving vehicles think and make decisions on the road Junk mailers are abusing the iOS calendar and photosharing invitation system, but Apple is taking action  and you can, too The artist Oliver Jeffers debuts a product line in Paris based on his  book Once Upon the Alphabet In an exceptional year for historical windfalls in the jazz record industry, Resonance Records, a young label with an obsessive sense of mission, stands out Donald J Trumps stock holdings are not a significant portion of his business empire, but the sale described by a spokesman would alleviate some concerns about his conflicts Ms Whitton, who shifted to directing late in her career, was best known for her role as the owner of the Cleveland Indians, which played to her love of baseball Facebook, Google, Twitter and Microsoft announced they have teamed up to fight the spread of such content online by sharing technology and information As the coroner began releasing the victims names, friends and family members remembered their loved ones as honorable and ferociously brilliant There are many headphones for sale with different noise levels, but an audiologist helped The Times create a safe experiment with a common model of headphones The presidentelect will meet with tech chief executives next week Meantime, the CEO of Carriers parent company says the saved jobs in Indiana are likely to fall to automation A Great Comet, a hour magnum opus and a comedy about slavery are among the top shows of the year The worlds bestkept secrets  those of private citizens and state institutions  will one day sit in plain sight",neg,pos
